orf#,start,end,strand,contig,id,annot,score,evalue,aln_length
2380,2290853,2291953,TRUE,NZ_CP101161.1,NZ_CP101161.1_2380,,,,
2381,2291950,2292333,TRUE,NZ_CP101161.1,NZ_CP101161.1_2381,,,,
2382,2292420,2293907,FALSE,NZ_CP101161.1,NZ_CP101161.1_2382,,,,
2383,2294088,2295416,TRUE,NZ_CP101161.1,NZ_CP101161.1_2383,,,,
2384,2295413,2296831,TRUE,NZ_CP101161.1,NZ_CP101161.1_2384,,,,
2385,2297367,2297543,FALSE,NZ_CP101161.1,NZ_CP101161.1_2385,,,,
2386,2297765,2298919,TRUE,NZ_CP101161.1,NZ_CP101161.1_2386,,,,
2387,2298999,2299538,TRUE,NZ_CP101161.1,NZ_CP101161.1_2387,,,,
2388,2299813,2300076,TRUE,NZ_CP101161.1,NZ_CP101161.1_2388,,,,
2389,2300645,2301409,FALSE,NZ_CP101161.1,NZ_CP101161.1_2389,,,,
2390,2301546,2301872,TRUE,NZ_CP101161.1,NZ_CP101161.1_2390,,,,
2391,2302320,2302469,FALSE,NZ_CP101161.1,NZ_CP101161.1_2391,,,,
2392,2302639,2302881,TRUE,NZ_CP101161.1,NZ_CP101161.1_2392,,,,
2393,2303922,2304965,FALSE,NZ_CP101161.1,NZ_CP101161.1_2393,,,,
2394,2304969,2305721,FALSE,NZ_CP101161.1,NZ_CP101161.1_2394,,,,
2395,2305842,2306153,TRUE,NZ_CP101161.1,NZ_CP101161.1_2395,,,,
2396,2306254,2306898,TRUE,NZ_CP101161.1,NZ_CP101161.1_2396,,,,
2397,2306910,2308241,FALSE,NZ_CP101161.1,NZ_CP101161.1_2397,,,,
2398,2308340,2309263,TRUE,NZ_CP101161.1,NZ_CP101161.1_2398,,,,
2399,2309432,2310301,FALSE,NZ_CP101161.1,NZ_CP101161.1_2399,,,,
2400,2310303,2311445,FALSE,NZ_CP101161.1,NZ_CP101161.1_2400,,,,
2401,2311641,2313962,TRUE,NZ_CP101161.1,NZ_CP101161.1_2401,,,,
2402,2313966,2314643,FALSE,NZ_CP101161.1,NZ_CP101161.1_2402,,,,
2403,2314822,2315022,TRUE,NZ_CP101161.1,NZ_CP101161.1_2403,,,,
2404,2315168,2315533,FALSE,NZ_CP101161.1,NZ_CP101161.1_2404,,,,
2405,2315641,2316912,FALSE,NZ_CP101161.1,NZ_CP101161.1_2405,,,,
2406,2317021,2317308,TRUE,NZ_CP101161.1,NZ_CP101161.1_2406,,,,
2407,2317360,2318040,TRUE,NZ_CP101161.1,NZ_CP101161.1_2407,,,,
2408,2318037,2318696,FALSE,NZ_CP101161.1,NZ_CP101161.1_2408,,,,
2409,2318713,2318922,FALSE,NZ_CP101161.1,NZ_CP101161.1_2409,,,,
2410,2318966,2320087,FALSE,NZ_CP101161.1,NZ_CP101161.1_2410,,,,
2411,2320122,2321303,FALSE,NZ_CP101161.1,NZ_CP101161.1_2411,,,,
2412,2321421,2321675,FALSE,NZ_CP101161.1,NZ_CP101161.1_2412,,,,
2413,2321826,2322302,FALSE,NZ_CP101161.1,NZ_CP101161.1_2413,,,,
2414,2322946,2323380,TRUE,NZ_CP101161.1,NZ_CP101161.1_2414,,,,
2415,2323368,2324720,FALSE,NZ_CP101161.1,NZ_CP101161.1_2415,,,,
2416,2324813,2326198,TRUE,NZ_CP101161.1,NZ_CP101161.1_2416,,,,
2417,2326224,2327006,TRUE,NZ_CP101161.1,NZ_CP101161.1_2417,,,,
2418,2327003,2327470,TRUE,NZ_CP101161.1,NZ_CP101161.1_2418,,,,
2419,2327472,2328713,FALSE,NZ_CP101161.1,NZ_CP101161.1_2419,,,,
2420,2328791,2329744,TRUE,NZ_CP101161.1,NZ_CP101161.1_2420,,,,
2421,2329769,2330131,TRUE,NZ_CP101161.1,NZ_CP101161.1_2421,,,,
2422,2330128,2330493,FALSE,NZ_CP101161.1,NZ_CP101161.1_2422,,,,
2423,2330586,2331038,TRUE,NZ_CP101161.1,NZ_CP101161.1_2423,,,,
2424,2331194,2331979,TRUE,NZ_CP101161.1,NZ_CP101161.1_2424,,,,
2425,2332021,2333052,FALSE,NZ_CP101161.1,NZ_CP101161.1_2425,,,,
2426,2333117,2334268,FALSE,NZ_CP101161.1,NZ_CP101161.1_2426,,,,
2427,2334287,2334883,FALSE,NZ_CP101161.1,NZ_CP101161.1_2427,,,,
2428,2335057,2335608,TRUE,NZ_CP101161.1,NZ_CP101161.1_2428,,,,
2429,2335609,2336907,FALSE,NZ_CP101161.1,NZ_CP101161.1_2429,,,,
2430,2337010,2338539,FALSE,NZ_CP101161.1,NZ_CP101161.1_2430,,,,
2431,2338539,2339117,FALSE,NZ_CP101161.1,NZ_CP101161.1_2431,,,,
2432,2339227,2339415,FALSE,NZ_CP101161.1,NZ_CP101161.1_2432,,,,
2433,2339458,2340051,FALSE,NZ_CP101161.1,NZ_CP101161.1_2433,,,,
2434,2340048,2340878,FALSE,NZ_CP101161.1,NZ_CP101161.1_2434,,,,
2435,2340875,2341609,FALSE,NZ_CP101161.1,NZ_CP101161.1_2435,,,,
2436,2341609,2342601,FALSE,NZ_CP101161.1,NZ_CP101161.1_2436,,,,
2437,2342651,2343406,FALSE,NZ_CP101161.1,NZ_CP101161.1_2437,,,,
2438,2343542,2344693,TRUE,NZ_CP101161.1,NZ_CP101161.1_2438,,,,
2439,2344732,2346051,TRUE,NZ_CP101161.1,NZ_CP101161.1_2439,,,,
2440,2346055,2347248,FALSE,NZ_CP101161.1,NZ_CP101161.1_2440,,,,
2441,2347405,2347785,TRUE,NZ_CP101161.1,NZ_CP101161.1_2441,,,,
2442,2347831,2349051,TRUE,NZ_CP101161.1,NZ_CP101161.1_2442,,,,
2443,2349048,2350073,TRUE,NZ_CP101161.1,NZ_CP101161.1_2443,,,,
2444,2350070,2351143,FALSE,NZ_CP101161.1,NZ_CP101161.1_2444,,,,
2445,2351271,2351714,TRUE,NZ_CP101161.1,NZ_CP101161.1_2445,,,,
2446,2351752,2351892,TRUE,NZ_CP101161.1,NZ_CP101161.1_2446,,,,
2447,2351893,2352804,FALSE,NZ_CP101161.1,NZ_CP101161.1_2447,,,,
2448,2352861,2353688,FALSE,NZ_CP101161.1,NZ_CP101161.1_2448,,,,
2449,2353657,2354553,FALSE,NZ_CP101161.1,NZ_CP101161.1_2449,,,,
2450,2354561,2354905,FALSE,NZ_CP101161.1,NZ_CP101161.1_2450,,,,
2451,2354902,2355111,FALSE,NZ_CP101161.1,NZ_CP101161.1_2451,,,,
2452,2355198,2356373,TRUE,NZ_CP101161.1,NZ_CP101161.1_2452,,,,
2453,2356381,2356848,FALSE,NZ_CP101161.1,NZ_CP101161.1_2453,,,,
2454,2356966,2358804,FALSE,NZ_CP101161.1,NZ_CP101161.1_2454,,,,
2455,2358934,2359155,FALSE,NZ_CP101161.1,NZ_CP101161.1_2455,,,,
2456,2359152,2360693,FALSE,NZ_CP101161.1,NZ_CP101161.1_2456,,,,
2457,2360785,2361639,FALSE,NZ_CP101161.1,NZ_CP101161.1_2457,,,,
2458,2361716,2363038,FALSE,NZ_CP101161.1,NZ_CP101161.1_2458,,,,
2459,2363340,2364047,FALSE,NZ_CP101161.1,NZ_CP101161.1_2459,,,,
2460,2364102,2364761,FALSE,NZ_CP101161.1,NZ_CP101161.1_2460,,,,
2461,2364758,2365405,FALSE,NZ_CP101161.1,NZ_CP101161.1_2461,,,,
2462,2365430,2366371,FALSE,NZ_CP101161.1,NZ_CP101161.1_2462,,,,
2463,2366424,2366960,FALSE,NZ_CP101161.1,NZ_CP101161.1_2463,,,,
2464,2366996,2367310,FALSE,NZ_CP101161.1,NZ_CP101161.1_2464,,,,
2465,2367482,2367790,FALSE,NZ_CP101161.1,NZ_CP101161.1_2465,,,,
2466,2367811,2369163,TRUE,NZ_CP101161.1,NZ_CP101161.1_2466,,,,
2467,2369208,2369612,TRUE,NZ_CP101161.1,NZ_CP101161.1_2467,,,,
2468,2369599,2370579,FALSE,NZ_CP101161.1,NZ_CP101161.1_2468,,,,
2469,2370664,2371401,TRUE,NZ_CP101161.1,NZ_CP101161.1_2469,,,,
2470,2371558,2372214,FALSE,NZ_CP101161.1,NZ_CP101161.1_2470,,,,
2471,2372597,2373451,FALSE,NZ_CP101161.1,NZ_CP101161.1_2471,,,,
2472,2373601,2373759,TRUE,NZ_CP101161.1,NZ_CP101161.1_2472,,,,
2473,2373796,2374329,FALSE,NZ_CP101161.1,NZ_CP101161.1_2473,,,,
2474,2374417,2375880,FALSE,NZ_CP101161.1,NZ_CP101161.1_2474,,,,
2475,2375929,2376342,FALSE,NZ_CP101161.1,NZ_CP101161.1_2475,,,,
2476,2376332,2377390,FALSE,NZ_CP101161.1,NZ_CP101161.1_2476,,,,
2477,2377499,2377981,TRUE,NZ_CP101161.1,NZ_CP101161.1_2477,,,,
2478,2378033,2378461,TRUE,NZ_CP101161.1,NZ_CP101161.1_2478,,,,
2479,2378463,2379521,FALSE,NZ_CP101161.1,NZ_CP101161.1_2479,,,,
2480,2379619,2380584,TRUE,NZ_CP101161.1,NZ_CP101161.1_2480,,,,
2481,2380665,2381849,TRUE,NZ_CP101161.1,NZ_CP101161.1_2481,,,,
2482,2381846,2382850,TRUE,NZ_CP101161.1,NZ_CP101161.1_2482,,,,
2483,2382853,2383434,FALSE,NZ_CP101161.1,NZ_CP101161.1_2483,,,,
2484,2383437,2383724,FALSE,NZ_CP101161.1,NZ_CP101161.1_2484,,,,
2485,2383779,2384699,FALSE,NZ_CP101161.1,NZ_CP101161.1_2485,,,,
2486,2384726,2387473,FALSE,NZ_CP101161.1,NZ_CP101161.1_2486,,,,
2487,2387677,2388570,TRUE,NZ_CP101161.1,NZ_CP101161.1_2487,,,,
2488,2388567,2389061,TRUE,NZ_CP101161.1,NZ_CP101161.1_2488,,,,
2489,2389100,2389786,TRUE,NZ_CP101161.1,NZ_CP101161.1_2489,,,,
2490,2389789,2390505,FALSE,NZ_CP101161.1,NZ_CP101161.1_2490,,,,
2491,2390608,2391897,TRUE,NZ_CP101161.1,NZ_CP101161.1_2491,,,,
2492,2392250,2392438,TRUE,NZ_CP101161.1,NZ_CP101161.1_2492,,,,
2493,2392470,2393381,TRUE,NZ_CP101161.1,NZ_CP101161.1_2493,,,,
2494,2393431,2393577,TRUE,NZ_CP101161.1,NZ_CP101161.1_2494,,,,
2495,2393862,2394131,FALSE,NZ_CP101161.1,NZ_CP101161.1_2495,,,,
2496,2394351,2394629,TRUE,NZ_CP101161.1,NZ_CP101161.1_2496,,,,
2497,2394640,2394873,TRUE,NZ_CP101161.1,NZ_CP101161.1_2497,,,,
2498,2394870,2396030,FALSE,NZ_CP101161.1,NZ_CP101161.1_2498,,,,
2499,2396068,2396280,FALSE,NZ_CP101161.1,NZ_CP101161.1_2499,,,,
2500,2396358,2397602,TRUE,NZ_CP101161.1,NZ_CP101161.1_2500,,,,
2501,2397668,2399005,TRUE,NZ_CP101161.1,NZ_CP101161.1_2501,,,,
2502,2399030,2399353,FALSE,NZ_CP101161.1,NZ_CP101161.1_2502,,,,
2503,2399386,2399580,FALSE,NZ_CP101161.1,NZ_CP101161.1_2503,,,,
2504,2399659,2400609,TRUE,NZ_CP101161.1,NZ_CP101161.1_2504,,,,
2505,2400658,2401560,TRUE,NZ_CP101161.1,NZ_CP101161.1_2505,,,,
2506,2401557,2401739,TRUE,NZ_CP101161.1,NZ_CP101161.1_2506,,,,
2507,2401786,2402364,TRUE,NZ_CP101161.1,NZ_CP101161.1_2507,,,,
2508,2402429,2403013,TRUE,NZ_CP101161.1,NZ_CP101161.1_2508,,,,
2509,2403137,2403277,TRUE,NZ_CP101161.1,NZ_CP101161.1_2509,,,,
2510,2403324,2403971,TRUE,NZ_CP101161.1,NZ_CP101161.1_2510,,,,
2511,2403989,2404786,TRUE,NZ_CP101161.1,NZ_CP101161.1_2511,,,,
2512,2404898,2406103,TRUE,NZ_CP101161.1,NZ_CP101161.1_2512,,,,
2513,2406181,2406927,FALSE,NZ_CP101161.1,NZ_CP101161.1_2513,,,,
2514,2406924,2407811,FALSE,NZ_CP101161.1,NZ_CP101161.1_2514,,,,
2515,2407804,2409201,FALSE,NZ_CP101161.1,NZ_CP101161.1_2515,,,,
2516,2409198,2410343,FALSE,NZ_CP101161.1,NZ_CP101161.1_2516,,,,
2517,2410491,2411675,TRUE,NZ_CP101161.1,NZ_CP101161.1_2517,,,,
2518,2411672,2412142,TRUE,NZ_CP101161.1,NZ_CP101161.1_2518,,,,
2519,2412433,2413881,TRUE,NZ_CP101161.1,NZ_CP101161.1_2519,,,,
2520,2413888,2414322,FALSE,NZ_CP101161.1,NZ_CP101161.1_2520,,,,
2521,2414379,2414561,TRUE,NZ_CP101161.1,NZ_CP101161.1_2521,,,,
2522,2414558,2416780,FALSE,NZ_CP101161.1,NZ_CP101161.1_2522,,,,
2523,2416965,2417762,TRUE,NZ_CP101161.1,NZ_CP101161.1_2523,,,,
2524,2417793,2418026,TRUE,NZ_CP101161.1,NZ_CP101161.1_2524,,,,
2525,2418109,2418501,TRUE,NZ_CP101161.1,NZ_CP101161.1_2525,,,,
2526,2418836,2419696,FALSE,NZ_CP101161.1,NZ_CP101161.1_2526,,,,
2527,2419756,2420940,FALSE,NZ_CP101161.1,NZ_CP101161.1_2527,,,,
2528,2421051,2421245,TRUE,NZ_CP101161.1,NZ_CP101161.1_2528,,,,
2529,2421295,2421489,TRUE,NZ_CP101161.1,NZ_CP101161.1_2529,,,,
2530,2421648,2422328,TRUE,NZ_CP101161.1,NZ_CP101161.1_2530,,,,
2531,2422464,2423108,FALSE,NZ_CP101161.1,NZ_CP101161.1_2531,,,,
2532,2423394,2425223,FALSE,NZ_CP101161.1,NZ_CP101161.1_2532,,,,
2533,2425260,2426165,FALSE,NZ_CP101161.1,NZ_CP101161.1_2533,,,,
2534,2426162,2426533,FALSE,NZ_CP101161.1,NZ_CP101161.1_2534,,,,
2535,2426535,2426927,FALSE,NZ_CP101161.1,NZ_CP101161.1_2535,,,,
2536,2426965,2428032,FALSE,NZ_CP101161.1,NZ_CP101161.1_2536,,,,
2537,2428149,2429504,TRUE,NZ_CP101161.1,NZ_CP101161.1_2537,,,,
2538,2429505,2430080,TRUE,NZ_CP101161.1,NZ_CP101161.1_2538,,,,
2539,2430077,2430616,FALSE,NZ_CP101161.1,NZ_CP101161.1_2539,,,,
2540,2430793,2431830,TRUE,NZ_CP101161.1,NZ_CP101161.1_2540,,,,
2541,2432016,2433170,FALSE,NZ_CP101161.1,NZ_CP101161.1_2541,,,,
2542,2433442,2434608,FALSE,NZ_CP101161.1,NZ_CP101161.1_2542,,,,
2543,2434729,2436702,TRUE,NZ_CP101161.1,NZ_CP101161.1_2543,,,,
2544,2437054,2437455,FALSE,NZ_CP101161.1,NZ_CP101161.1_2544,,,,
2545,2437452,2437682,FALSE,NZ_CP101161.1,NZ_CP101161.1_2545,,,,
2546,2438100,2438276,TRUE,NZ_CP101161.1,NZ_CP101161.1_2546,,,,
2547,2438377,2438781,TRUE,NZ_CP101161.1,NZ_CP101161.1_2547,,,,
2548,2439025,2441001,TRUE,NZ_CP101161.1,NZ_CP101161.1_2548,,,,
2549,2441015,2441713,FALSE,NZ_CP101161.1,NZ_CP101161.1_2549,,,,
2550,2441830,2442216,FALSE,NZ_CP101161.1,NZ_CP101161.1_2550,,,,
2551,2442242,2442778,FALSE,NZ_CP101161.1,NZ_CP101161.1_2551,,,,
2552,2442820,2444832,FALSE,NZ_CP101161.1,NZ_CP101161.1_2552,,,,
2553,2444825,2446138,FALSE,NZ_CP101161.1,NZ_CP101161.1_2553,,,,
2554,2446129,2448405,FALSE,NZ_CP101161.1,NZ_CP101161.1_2554,,,,
2555,2448402,2450471,FALSE,NZ_CP101161.1,NZ_CP101161.1_2555,,,,
2556,2450950,2451351,TRUE,NZ_CP101161.1,NZ_CP101161.1_2556,,,,
2557,2451408,2451860,TRUE,NZ_CP101161.1,NZ_CP101161.1_2557,,,,
2558,2451865,2452443,TRUE,NZ_CP101161.1,NZ_CP101161.1_2558,,,,
2559,2452542,2454470,TRUE,NZ_CP101161.1,NZ_CP101161.1_2559,,,,
2560,2454472,2455305,FALSE,NZ_CP101161.1,NZ_CP101161.1_2560,,,,
2561,2455367,2455657,TRUE,NZ_CP101161.1,NZ_CP101161.1_2561,,,,
2562,2455830,2457944,TRUE,NZ_CP101161.1,NZ_CP101161.1_2562,,,,
2563,2457985,2459619,TRUE,NZ_CP101161.1,NZ_CP101161.1_2563,,,,
2564,2459681,2459914,TRUE,NZ_CP101161.1,NZ_CP101161.1_2564,,,,
2565,2459954,2460586,TRUE,NZ_CP101161.1,NZ_CP101161.1_2565,,,,
2566,2460583,2460897,FALSE,NZ_CP101161.1,NZ_CP101161.1_2566,,,,
2567,2461050,2461694,TRUE,NZ_CP101161.1,NZ_CP101161.1_2567,,,,
2568,2462064,2462798,FALSE,NZ_CP101161.1,NZ_CP101161.1_2568,,,,
2569,2462859,2463080,TRUE,NZ_CP101161.1,NZ_CP101161.1_2569,,,,
2570,2463169,2464692,TRUE,NZ_CP101161.1,NZ_CP101161.1_2570,,,,
2571,2464694,2465920,FALSE,NZ_CP101161.1,NZ_CP101161.1_2571,,,,
2572,2466089,2467369,FALSE,NZ_CP101161.1,NZ_CP101161.1_2572,,,,
2573,2467454,2468626,TRUE,NZ_CP101161.1,NZ_CP101161.1_2573,,,,
2574,2468673,2469398,TRUE,NZ_CP101161.1,NZ_CP101161.1_2574,,,,
2575,2469395,2470813,TRUE,NZ_CP101161.1,NZ_CP101161.1_2575,,,,
2576,2470844,2471626,TRUE,NZ_CP101161.1,NZ_CP101161.1_2576,,,,
2577,2471799,2473316,TRUE,NZ_CP101161.1,NZ_CP101161.1_2577,,,,
2578,2473337,2473978,FALSE,NZ_CP101161.1,NZ_CP101161.1_2578,,,,
2579,2473975,2475162,FALSE,NZ_CP101161.1,NZ_CP101161.1_2579,,,,
2580,2475352,2475981,TRUE,NZ_CP101161.1,NZ_CP101161.1_2580,,,,
2581,2475987,2476508,TRUE,NZ_CP101161.1,NZ_CP101161.1_2581,,,,
2582,2476505,2478946,TRUE,NZ_CP101161.1,NZ_CP101161.1_2582,,,,
2583,2478946,2479836,TRUE,NZ_CP101161.1,NZ_CP101161.1_2583,,,,
2584,2479912,2480826,TRUE,NZ_CP101161.1,NZ_CP101161.1_2584,,,,
2585,2480823,2482103,TRUE,NZ_CP101161.1,NZ_CP101161.1_2585,,,,
2586,2482100,2483236,TRUE,NZ_CP101161.1,NZ_CP101161.1_2586,,,,
2587,2483238,2483447,TRUE,NZ_CP101161.1,NZ_CP101161.1_2587,,,,
2588,2483561,2483827,TRUE,NZ_CP101161.1,NZ_CP101161.1_2588,,,,
2589,2483831,2484184,TRUE,NZ_CP101161.1,NZ_CP101161.1_2589,,,,
2590,2484181,2484486,FALSE,NZ_CP101161.1,NZ_CP101161.1_2590,,,,
2591,2484444,2485289,FALSE,NZ_CP101161.1,NZ_CP101161.1_2591,,,,
2592,2485381,2485827,TRUE,NZ_CP101161.1,NZ_CP101161.1_2592,,,,
2593,2485832,2486071,TRUE,NZ_CP101161.1,NZ_CP101161.1_2593,,,,
2594,2486397,2488511,TRUE,NZ_CP101161.1,NZ_CP101161.1_2594,,,,
2595,2488508,2489524,FALSE,NZ_CP101161.1,NZ_CP101161.1_2595,,,,
2596,2489670,2490836,TRUE,NZ_CP101161.1,NZ_CP101161.1_2596,,,,
2597,2490846,2491880,FALSE,NZ_CP101161.1,NZ_CP101161.1_2597,,,,
2598,2492000,2493217,TRUE,NZ_CP101161.1,NZ_CP101161.1_2598,,,,
2599,2493214,2494230,TRUE,NZ_CP101161.1,NZ_CP101161.1_2599,,,,
2600,2494223,2495494,TRUE,NZ_CP101161.1,NZ_CP101161.1_2600,,,,
2601,2495491,2498313,FALSE,NZ_CP101161.1,NZ_CP101161.1_2601,,,,
2602,2498397,2498660,TRUE,NZ_CP101161.1,NZ_CP101161.1_2602,,,,
2603,2498657,2499406,FALSE,NZ_CP101161.1,NZ_CP101161.1_2603,,,,
2604,2499406,2500923,FALSE,NZ_CP101161.1,NZ_CP101161.1_2604,,,,
2605,2500920,2502197,FALSE,NZ_CP101161.1,NZ_CP101161.1_2605,,,,
2606,2502244,2502828,FALSE,NZ_CP101161.1,NZ_CP101161.1_2606,,,,
2607,2502825,2503631,FALSE,NZ_CP101161.1,NZ_CP101161.1_2607,,,,
2608,2503628,2504533,FALSE,NZ_CP101161.1,NZ_CP101161.1_2608,,,,
2609,2504649,2505305,TRUE,NZ_CP101161.1,NZ_CP101161.1_2609,,,,
2610,2505471,2505749,FALSE,NZ_CP101161.1,NZ_CP101161.1_2610,,,,
2611,2505848,2506891,FALSE,NZ_CP101161.1,NZ_CP101161.1_2611,,,,
2612,2506970,2507686,FALSE,NZ_CP101161.1,NZ_CP101161.1_2612,,,,
2613,2507711,2507995,TRUE,NZ_CP101161.1,NZ_CP101161.1_2613,,,,
2614,2508083,2508355,TRUE,NZ_CP101161.1,NZ_CP101161.1_2614,,,,
2615,2508430,2508741,TRUE,NZ_CP101161.1,NZ_CP101161.1_2615,,,,
2616,2508920,2511271,TRUE,NZ_CP101161.1,NZ_CP101161.1_2616,,,,
2617,2511520,2512497,TRUE,NZ_CP101161.1,NZ_CP101161.1_2617,,,,
2618,2512581,2512757,TRUE,NZ_CP101161.1,NZ_CP101161.1_2618,,,,
2619,2512806,2513210,FALSE,NZ_CP101161.1,NZ_CP101161.1_2619,,,,
2620,2513378,2513614,TRUE,NZ_CP101161.1,NZ_CP101161.1_2620,,,,
2621,2513696,2514151,FALSE,NZ_CP101161.1,NZ_CP101161.1_2621,,,,
2622,2514241,2515158,TRUE,NZ_CP101161.1,NZ_CP101161.1_2622,,,,
2623,2515228,2516253,TRUE,NZ_CP101161.1,NZ_CP101161.1_2623,,,,
2624,2516290,2516685,TRUE,NZ_CP101161.1,NZ_CP101161.1_2624,,,,
2625,2516682,2517074,TRUE,NZ_CP101161.1,NZ_CP101161.1_2625,,,,
2626,2517122,2517400,TRUE,NZ_CP101161.1,NZ_CP101161.1_2626,,,,
2627,2517390,2518211,FALSE,NZ_CP101161.1,NZ_CP101161.1_2627,,,,
2628,2518261,2518695,TRUE,NZ_CP101161.1,NZ_CP101161.1_2628,,,,
2629,2518741,2520174,TRUE,NZ_CP101161.1,NZ_CP101161.1_2629,,,,
2630,2520171,2520689,TRUE,NZ_CP101161.1,NZ_CP101161.1_2630,,,,
2631,2520728,2522074,TRUE,NZ_CP101161.1,NZ_CP101161.1_2631,,,,
2632,2522075,2523358,FALSE,NZ_CP101161.1,NZ_CP101161.1_2632,,,,
2633,2523484,2523822,TRUE,NZ_CP101161.1,NZ_CP101161.1_2633,,,,
2634,2523823,2524080,FALSE,NZ_CP101161.1,NZ_CP101161.1_2634,,,,
2635,2524084,2524809,FALSE,NZ_CP101161.1,NZ_CP101161.1_2635,,,,
2636,2524875,2525621,FALSE,NZ_CP101161.1,NZ_CP101161.1_2636,,,,
2637,2525624,2526166,FALSE,NZ_CP101161.1,NZ_CP101161.1_2637,,,,
2638,2526144,2527352,FALSE,NZ_CP101161.1,NZ_CP101161.1_2638,,,,
2639,2527552,2527665,TRUE,NZ_CP101161.1,NZ_CP101161.1_2639,,,,
2640,2527667,2528281,FALSE,NZ_CP101161.1,NZ_CP101161.1_2640,,,,
2641,2528265,2528969,FALSE,NZ_CP101161.1,NZ_CP101161.1_2641,,,,
2642,2529021,2529806,FALSE,NZ_CP101161.1,NZ_CP101161.1_2642,,,,
2643,2529961,2530770,TRUE,NZ_CP101161.1,NZ_CP101161.1_2643,,,,
2644,2530772,2531572,TRUE,NZ_CP101161.1,NZ_CP101161.1_2644,,,,
2645,2531573,2532088,FALSE,NZ_CP101161.1,NZ_CP101161.1_2645,,,,
2646,2532120,2534051,FALSE,NZ_CP101161.1,NZ_CP101161.1_2646,,,,
2647,2534080,2535375,FALSE,NZ_CP101161.1,NZ_CP101161.1_2647,,,,
2648,2535494,2536156,TRUE,NZ_CP101161.1,NZ_CP101161.1_2648,,,,
2649,2536199,2537629,TRUE,NZ_CP101161.1,NZ_CP101161.1_2649,,,,
2650,2537675,2539783,TRUE,NZ_CP101161.1,NZ_CP101161.1_2650,,,,
2651,2539784,2540854,FALSE,NZ_CP101161.1,NZ_CP101161.1_2651,,,,
2652,2540897,2541478,FALSE,NZ_CP101161.1,NZ_CP101161.1_2652,,,,
2653,2541542,2541766,TRUE,NZ_CP101161.1,NZ_CP101161.1_2653,,,,
2654,2541763,2542602,TRUE,NZ_CP101161.1,NZ_CP101161.1_2654,,,,
2655,2542599,2542946,FALSE,NZ_CP101161.1,NZ_CP101161.1_2655,,,,
2656,2543012,2543956,TRUE,NZ_CP101161.1,NZ_CP101161.1_2656,,,,
2657,2543953,2544582,TRUE,NZ_CP101161.1,NZ_CP101161.1_2657,,,,
2658,2544583,2544843,FALSE,NZ_CP101161.1,NZ_CP101161.1_2658,,,,
2659,2544932,2545990,TRUE,NZ_CP101161.1,NZ_CP101161.1_2659,,,,
2660,2546041,2546223,TRUE,NZ_CP101161.1,NZ_CP101161.1_2660,,,,
2661,2546220,2546396,TRUE,NZ_CP101161.1,NZ_CP101161.1_2661,,,,
2662,2546678,2548132,TRUE,NZ_CP101161.1,NZ_CP101161.1_2662,,,,
2663,2548142,2548705,FALSE,NZ_CP101161.1,NZ_CP101161.1_2663,,,,
2664,2549059,2549586,TRUE,NZ_CP101161.1,NZ_CP101161.1_2664,,,,
2665,2549639,2550802,TRUE,NZ_CP101161.1,NZ_CP101161.1_2665,,,,
2666,2550839,2551966,TRUE,NZ_CP101161.1,NZ_CP101161.1_2666,,,,
2667,2551966,2552487,TRUE,NZ_CP101161.1,NZ_CP101161.1_2667,,,,
2668,2552494,2553903,FALSE,NZ_CP101161.1,NZ_CP101161.1_2668,,,,
2669,2554030,2554263,FALSE,NZ_CP101161.1,NZ_CP101161.1_2669,,,,
2670,2554345,2555154,TRUE,NZ_CP101161.1,NZ_CP101161.1_2670,,,,
2671,2555215,2556111,TRUE,NZ_CP101161.1,NZ_CP101161.1_2671,,,,
2672,2556114,2556875,FALSE,NZ_CP101161.1,NZ_CP101161.1_2672,,,,
2673,2557041,2557280,TRUE,NZ_CP101161.1,NZ_CP101161.1_2673,,,,
2674,2557277,2559544,TRUE,NZ_CP101161.1,NZ_CP101161.1_2674,,,,
2675,2559678,2561426,TRUE,NZ_CP101161.1,NZ_CP101161.1_2675,,,,
2676,2561882,2562667,TRUE,NZ_CP101161.1,NZ_CP101161.1_2676,,,,
2677,2563234,2563491,TRUE,NZ_CP101161.1,NZ_CP101161.1_2677,,,,
2678,2563493,2564740,FALSE,NZ_CP101161.1,NZ_CP101161.1_2678,,,,
2679,2564847,2566829,TRUE,NZ_CP101161.1,NZ_CP101161.1_2679,,,,
2680,2566911,2567735,TRUE,NZ_CP101161.1,NZ_CP101161.1_2680,,,,
2681,2567791,2569503,TRUE,NZ_CP101161.1,NZ_CP101161.1_2681,,,,
2682,2569536,2569781,TRUE,NZ_CP101161.1,NZ_CP101161.1_2682,,,,
2683,2569778,2570965,FALSE,NZ_CP101161.1,NZ_CP101161.1_2683,,,,
2684,2571047,2571841,FALSE,NZ_CP101161.1,NZ_CP101161.1_2684,,,,
2685,2571906,2572175,TRUE,NZ_CP101161.1,NZ_CP101161.1_2685,,,,
2686,2572207,2572650,TRUE,NZ_CP101161.1,NZ_CP101161.1_2686,,,,
2687,2572903,2573394,TRUE,NZ_CP101161.1,NZ_CP101161.1_2687,,,,
2688,2573444,2574157,TRUE,NZ_CP101161.1,NZ_CP101161.1_2688,,,,
2689,2574214,2575233,TRUE,NZ_CP101161.1,NZ_CP101161.1_2689,,,,
